seq,display_num,title,date,views,board_secret
126654,6400,장기수선계획,2025-11-13,8,0
126652,6399,2025년 장기수선계획 정기조정,2025-11-13,4,0
126649,6398,2024년 장기수선계획-로얄동아아파트,2025-11-13,8,0
126647,6397,2025년 장기수선계획서,2025-11-13,5,0
126646,6396,2025년 01월,2025-11-13,5,0
126641,6395,2025년 수시 조정된 장기수선계획서,2025-11-13,1,0
126640,6394,2024년 장기수선계획서,2025-11-13,1,0
126639,6393,2025년 장기수선계획 수시조정안,2025-11-13,2,0
126638,6392,25년도 장기수선 수시조정,2025-11-13,3,0
126634,6391,장기수선계획서,2025-11-12,7,0
126630,6390,장기수선계획,2025-11-12,2,0
126627,6389,장기수선계획서,2025-11-11,4,0
126623,6388,장기수선계획서,2025-11-11,1,0
126616,6387,2025년 장기수선계획,2025-11-11,3,0
126613,6386,장기수선계획 수시조정(2025년 9월),2025-11-11,1,0
126612,6385,장기수선계획 수시조정(2025년 6월),2025-11-11,4,0
126611,6384,장기수선계획 수시조정(2024),2025-11-11,2,0
126610,6383,장기수선계획 정기검토(2023),2025-11-11,3,0
126606,6382,장기수선계획서(2025년 10월 정기조정),2025-11-10,7,0
126605,6381,"장기수선계획서:인버터,스프링쿨러해드,메인보드,장기수선계획 검토조정,놀이터부분도색,파고라부분도색,",2025-11-10,2,0
126597,6380,2025년 10월 장기수선계획서 검토및 조정계획서,2025-11-07,14,0
126594,6379,장시수선계획서,2025-11-07,5,0
126591,6378,동탄파크릭스A52BL 장기수선계획,2025-11-07,5,0
126585,6377,장기수선계획서(2025.01),2025-11-06,3,0
126581,6376,2024년 장기수선계획,2025-11-06,3,0
126578,6375,2024년도 장기수선충당금 적립 및 사용현황,2025-11-06,4,0
126574,6374,장기수선계획,2025-11-05,3,0
126571,6373,전원마을월드4단지 25년도 장기수선계획서  공지,2025-11-05,5,0
126568,6372,장기수선계획서,2025-11-05,14,0
126567,6371,승강기 교체공사,2025-11-05,5,0
126566,6370,이천뜨란채2단지 장기수선계획(2024),2025-11-05,5,0
126554,6369,"장기수선계획서(8차조정, 2025년3월 정기검토)",2025-11-04,3,0
126548,6368,라이프씨티아파트 장기수선계획서 정기검토 2025년 2월,2025-11-04,4,0
126541,6367,2025 장기수선계획서,2025-11-03,5,0
126539,6366,장기수선계획 정기조정,2025-11-03,5,0
126537,6365,2025년 장기수선계획서,2025-11-03,2,0
126534,6364,장기수선 계획서,2025-10-31,2,0
125983,6363,제3차 장기수선계획 정기 조정,2025-10-31,3,0
125981,6362,"현대1,2차 아파트 장기수선계획",2025-10-31,7,0
125974,6361,25 장기수선계획서,2025-10-31,6,0
125966,6360,장기수선계획서,2025-10-30,4,0
125965,6359,장기수선계획서(2025.12.),2025-10-30,8,0
125961,6358,중계한화꿈에그린더퍼스트 아파트 장기수선계획 총론,2025-10-30,5,0
125960,6357,중계한화꿈에그린더퍼스트 아파트 장기수선계획,2025-10-30,14,0
125959,6356,25.10월  장기수선계획 정기조정,2025-10-30,6,0
125958,6355,장기수선계획 정기 조정,2025-10-30,3,0
125955,6354,장기수선계획서,2025-10-30,1,0
125953,6353,광명역세권휴먼시아3단지 장기수선계획,2025-10-30,3,0
125949,6352,신한2차아파트 장기수선계획,2025-10-30,2,0
125947,6351,2025년  장기수선게획 수시조정(제8차),2025-10-29,3,0
125946,6350,2025년 장기수선계획 수시조정,2025-10-29,5,0
125944,6349,2024년 장기수선계획 수시조정,2025-10-29,1,0
125943,6348,장기수선계획서_2025년 5월 정기조정,2025-10-29,3,0
125941,6347,2024년 장기수선계획 정기조정,2025-10-29,1,0
125939,6346,2025년 4월(5차) 장기수선계획서 수시조정  상세표,2025-10-29,5,0
125938,6345,2025년 4월(5차) 수시조정된 장기수선계획서 총론,2025-10-29,6,0
125934,6344,장기수선계획서(23.12.),2025-10-29,7,0
125927,6343,2023 장기수선계획서,2025-10-28,2,0
125923,6342,관리소보관,2025-10-28,0,0
125921,6341,장기수선수시조정계획서,2025-10-28,4,0
125918,6340,2024년  계획,2025-10-28,11,0
125916,6339,오목천푸르지오1단지 장기수선계획서,2025-10-28,7,0
125914,6338,2024년 장기수선계획서,2025-10-28,5,0
125912,6337,장기수선계획,2025-10-28,4,0
125910,6336,장기수선계획서,2025-10-27,7,0
125902,6335,장기수선계획 정기 조정,2025-10-27,8,0
125898,6334,2025년 4월 21일 힐스테이트자이계양아파트 장기수선계획서 수시조정 1차,2025-10-25,5,0
125897,6333,2024년 2월 힐스테이트자이계양아파트 장기수선계획서(사업주체),2025-10-25,0,0
125894,6332,장기수선계획서 (2025년  정기조정),2025-10-24,7,0
125893,6331,장기수선계획서,2025-10-24,3,0
125887,6330,장기수선계획서,2025-10-24,5,0
125886,6329,2025년 장기수선계획서(정기조정),2025-10-24,8,0
125880,6328,2025년 장기수선계획표,2025-10-24,9,0
125870,6327,2025년장기수선계획조정,2025-10-23,12,0
125869,6326,2025년 장기수선계획,2025-10-23,2,0
125867,6325,2025년 장기수선계획,2025-10-23,6,0
125866,6324,장기수선계획 정기조정,2025-10-23,6,0
125863,6323,장기수선계획서,2025-10-22,6,0
125858,6322,2025년 8월 수시조정,2025-10-22,4,0
125857,6321,2024년 장기수선계획서,2025-10-22,4,0
125856,6320,장기수선계획 수시조정(202507),2025-10-22,6,0
125853,6319,덕진광양의봄 프리미엄 1단지 장기수선게획서,2025-10-22,3,0
125849,6318,제2차 정기조정 장기수선계획서,2025-10-22,4,0
125848,6317,장기수선계획 정기조정(25년10월),2025-10-22,2,0
125847,6316,제9차 수시조정 장기수선계획서,2025-10-22,6,0
125845,6315,2025년 장기수선계획,2025-10-21,3,0
125844,6314,2025년 신구로현대아파트 장기수선계획서(정기조정),2025-10-21,11,0
125843,6313,한신그린코아아파트 장기수선계획,2025-10-21,5,0
125840,6312,장기수선계획 검토 조정 보고서 (2024년 12월),2025-10-21,4,0
125839,6311,장기수선계획서,2025-10-21,4,0
125837,6310,2025년 장기수선 계획,2025-10-21,3,0
125833,6309,장기수선계획 수시조정(2025년 1월),2025-10-20,6,0
125832,6308,2025년도 10월 장기수선계획 수시조정반영 계획서,2025-10-20,12,0
125829,6307,옥상배관교체공사,2025-10-20,1,0
125827,6306,2025년 장기수선계획서 (수시조정),2025-10-20,10,0
125822,6305,6차 조정(2025.6월 정기조정),2025-10-17,4,0
125821,6304,5차 조정(2023.10월 수시조정),2025-10-17,2,0
125820,6303,2025년 수시조정,2025-10-17,6,0
125819,6302,2023년 정기조정,2025-10-17,1,0
125806,6301,2024년 장기수선게획,2025-10-16,3,0
125803,6300,2025년 장기수선계획서,2025-10-16,3,0
125802,6299,장기수선계획,2025-10-16,3,0
125801,6298,장기수선계획서,2025-10-15,1,0
125797,6297,장기수선충당금 사용계획서(25.9월),2025-10-15,3,0
125796,6296,부산 더샵파크시티 장기수선계획서(25년 수시),2025-10-15,2,0
125794,6295,부산더샵파크시티 장기수선계획서(24년 정기),2025-10-15,1,0
125791,6294,2025 장기수선계획 정기조정,2025-10-15,6,0
125789,6293,중계우성3차 장기수선계획서(2025.06),2025-10-14,3,0
125782,6292,1차 조정_수시검토 2024년 8월,2025-10-14,3,0
125780,6291,교동마을 엘지자이아파트 장기수선계획서,2025-10-14,2,0
125767,6290,힐스테이트레이크 송도4차 장기수선계획서,2025-10-13,2,0
125766,6289,장기수선계획서 (2024년),2025-10-13,7,0
125765,6288,장기수선계획서,2025-10-13,8,0
125763,6287,순천푸르지오 장기수선계획서,2025-10-13,2,0
125758,6286,2025녕 9월 장기수선계획 수시조정보고서,2025-10-13,0,0
125751,6285,안전관리계획서 조정(25년7월1일),2025-10-10,0,0
125750,6284,장기수선계획,2025-10-10,3,0
125746,6283,2025년 장기수선계획서,2025-10-10,4,0
125743,6282,힐스테이트대명센트럴,2025-10-10,4,0
125742,6281,힐스테이트대명센트럴,2025-10-10,0,0
125741,6280,힐스테이트대명센트럴,2025-10-10,0,0
125740,6279,힐스테이트대명센트럴,2025-10-10,0,0
125739,6278,용상현대아파트 장기수선계획,2025-10-10,10,0
125737,6277,힐스테이트대명센트럴,2025-10-10,1,0
125736,6276,2023년 장기수선계획서 정기 조정,2025-10-10,7,0
125732,6275,2025년 장기수선계획,2025-10-10,4,0
125731,6274,2025년 장기수선계획,2025-10-10,1,0
125730,6273,장기수선계획 수시 조정(25.6 지하주차장 도장공사 수선비 조정),2025-10-10,3,0
125728,6272,1단지 장기수선계획서,2025-10-10,0,0
125726,6271,장기수선 계획서(최초)_2019.06,2025-10-09,8,0
125722,6270,장기수선계획서(2025년5월수시조정),2025-10-02,5,0
125718,6269,2025년 장기수선계획서,2025-10-02,7,0
125717,6268,2024년 장기수선계획서,2025-10-02,1,0
125716,6267,장기수선계획서(제3차),2025-10-02,1,0
125709,6266,25년도  장기수선계획서(정기),2025-10-01,5,0
125705,6265,장기수선계획 수시조정(24.11.08),2025-10-01,2,0
125702,6264,25년 장기수선 계획서  공고,2025-10-01,4,0
125696,6263,우리 아파트 장기수선계획  1차 조정 요약,2025-09-30,8,0
125694,6262,장기수선계획(2025.09),2025-09-30,4,0
125689,6261,2025년 장기수선계획 검토 및 조정,2025-09-30,11,0
125684,6260,2025 장기수선계획,2025-09-29,12,0
125678,6259,장기수선계획서,2025-09-29,4,0
125676,6258,진주푸르지오1단지 장기수선계획  2023.9.,2025-09-29,2,0
125674,6257,2424년 정기조정 장기수선계획서입니다,2025-09-29,6,0
125664,6256,2025.9월 장기수선계획조정,2025-09-26,11,0
125662,6255,2025년 장기수선계획 정기검토 및 조정서,2025-09-26,4,0
125659,6254,일산와이시티 장기수선계획서 (사업주체 작성 15.05.),2025-09-26,8,0
125658,6253,일산와이시티 장기수선계획서 (정기조정 22.06.),2025-09-26,4,0
125657,6252,일산와이시티 장기수선계획서 (정기조정 25.06.),2025-09-26,11,0
125654,6251,2025년 장기수선계획서(제3차조정),2025-09-26,8,0
125653,6250,2024년도 장기수선계획,2025-09-26,7,0
125613,6249,2025년 장기수선계획서(수시조정),2025-09-26,2,0
125611,6248,2025년.장기수선계획 정기 조정,2025-09-26,18,0
125610,6247,장기수선충당금 적립및 사용현황(2015년~2024년도),2025-09-26,1,0
125608,6246,2025년  장기수선계획,2025-09-26,2,0
125605,6245,2024년 장기수선계획 정기 조정,2025-09-25,7,0
125600,6244,장기수선계획서,2025-09-25,6,0
125598,6243,장기수선계획 수시조정,2025-09-25,9,0
125592,6242,2023년 장기수선계획_231128,2025-09-25,3,0
125587,6241,2025년 장기수선계획서,2025-09-25,5,0
125574,6240,25년 장기수선계획 정기조정,2025-09-24,4,0
125572,6239,장기수선계획서,2025-09-24,6,0
125569,6238,단지 장기수선계획서,2025-09-24,4,0
125567,6237,공공임대분양중에 있어 없음,2025-09-23,9,0
125560,6236,장기수선계획  2차 수시 조정,2025-09-23,6,0
125557,6235,장기수선계획,2025-09-23,10,0
125556,6234,평택 퍼스트시티,2025-09-23,4,0
125554,6233,장기수선계획 정기조정서(2025.9.22),2025-09-23,7,0
125551,6232,장기수선계획서,2025-09-22,4,0
125550,6231,장기수선계획(2024.5.1조정),2025-09-22,2,0
125537,6230,장기수선계획,2025-09-19,6,0
125534,6229,대신해모로센트럴아파트 장기수선계획서(2025년 7월),2025-09-19,8,0
125533,6228,장기수선계획서,2025-09-19,4,0
125530,6227,2022년 장기수선계획서,2025-09-19,9,0
125527,6226,평택화양휴먼빌퍼스트시티 아파트 장기수선계획서,2025-09-19,2,0
125525,6225,장기수선계획서,2025-09-19,2,0
125523,6224,2024년 제5차 장기수선계획 정기검토(224. 11),2025-09-19,8,0
125520,6223,2025.09.01. 장기수선계획,2025-09-19,14,0
125514,6222,제4차 장기수선계획서,2025-09-18,6,0
125512,6221,24년 장기수선계획,2025-09-18,7,0
125507,6220,제8차 조정 장기수선계획서(2025.03),2025-09-18,14,0
125504,6219,장기수선계획서(2025년 7월 조정),2025-09-18,5,0
125503,6218,장기수선계획서,2025-09-18,8,0
125496,6217,장기수선계획서 수시조정 2025년,2025-09-17,8,0
125390,6216,장기수선계획,2025-09-16,20,0
125389,6215,25.9.3 장기수선계획 수시조정,2025-09-16,6,0
125387,6214,장기수선계획서,2025-09-16,10,0
125385,6213,2025년 장기수선 수시조정계획서,2025-09-16,8,0
125380,6212,관리규약 11차 개정본,2025-09-16,5,0
125379,6211,장기수선계획서,2025-09-16,10,0
125372,6210,2024년도 장기수선계획 변경,2025-09-15,13,0
125364,6209,장기수선계획서 2025년도 수시조정,2025-09-15,12,0
125363,6208,장기수선계획 수시조정,2025-09-15,6,0
125362,6207,장기수선계획 수시조정,2025-09-15,7,0
125360,6206,장기수선계획서,2025-09-15,6,0
125356,6205,2025~2027 장기수선계획,2025-09-15,12,0
125354,6204,장기수선계획 수시 조정   1동 승강기 제어반(파워부),2025-09-12,6,0
124917,6203,장기수선정기조정 계획서,2025-09-11,12,0
124915,6202,장기수선계획서,2025-09-11,8,0
124909,6201,장기수선계획서(25년 정기조정),2025-09-10,6,0
124908,6200,장기수선계획서2023.4,2025-09-10,7,0
124902,6199,장기수선계획,2025-09-10,7,0
124894,6198,2025년 장기수선계획서,2025-09-09,8,0
124893,6197,2023년 장기수선계획,2025-09-09,6,0
124892,6196,2022년 장기수선계획,2025-09-09,5,0
124891,6195,장기수선계획  수시조정(2025.08. 25),2025-09-09,11,0
124880,6194,미사강변푸르지오아파트 장기수선계획서 3차 조정안,2025-09-08,10,0
124876,6193,장기수선계획서,2025-09-08,12,0
124873,6192,장기수선계획(2025년 4월/정기검토),2025-09-08,12,0
124871,6191,장기수선계획(2024년 8월/수시조정),2025-09-08,9,0
124870,6190,장기수선계획(2022년 4월/정기검토),2025-09-08,3,0
124865,6189,2025년장기수선계획,2025-09-05,10,0
124863,6188,김포품무꿈에그린더포레듀5단지 아파트 장기수선계획,2025-09-05,9,0
124857,6187,2024년도 장기수선계획서,2025-09-04,19,0
124854,6186,장기수선계획 검토 및 조정계약건,2025-09-04,7,0
124844,6185,장기수선 계획,2025-09-03,8,0
124840,6184,2024년 11월 수시 조정 장기수선계획(7차 조정),2025-09-03,8,0
124839,6183,2023년 2월 정기 조정 장기수선계획(6차 조정),2025-09-03,4,0
124838,6182,장기수선계획서2025,2025-09-03,9,0
124832,6181,장기수선계획 제2차 정기조정 20250423,2025-09-03,4,0
124822,6180,장기수선 계획서(수시)_2020.10,2025-09-02,5,0
124821,6179,장기수선 계획서(정기)_2025.06,2025-09-02,10,0
124820,6178,장기수선 계획서(수시)_2022.12,2025-09-02,8,0
124817,6177,장기수선계획 1차 조정,2025-09-02,5,0
124815,6176,2023년 장기수선계획,2025-09-02,5,0
124811,6175,2025년 정기검토 장기수선계획,2025-09-01,8,0
124809,6174,동현현대아파트 장기수선계획 검토 및 조정(안) 2023.10.25,2025-09-01,4,0
124808,6173,리파인빌아파트 장기수선계획서,2025-09-01,5,0
124803,6172,2025뇬 장기수선계획서,2025-09-01,15,0
124799,6171,장기수선계획 수립(25.8),2025-08-30,7,0
124795,6170,2024년 장기수선계획서,2025-08-29,7,0
124794,6169,2021년 장기수선계획서,2025-08-29,7,0
124791,6168,장기수선계획,2025-08-29,8,0
124780,6167,장기수선계획서 (정기)조정 (2025.08),2025-08-28,11,0
124776,6166,장기수선계획서 수정본,2025-08-28,7,0
124775,6165,장기수선계획서,2025-08-28,6,0
124769,6164,장기수선게획서  (1차 수시조정  후),2025-08-28,9,0
124767,6163,장기수선계획서,2025-08-27,6,0
124763,6162,2024년 장기수선충당금 적립 및 사용현황 보고,2025-08-27,7,0
124758,6161,2025년 장기수선계획서,2025-08-27,8,0
124757,6160,25년8월 정기조정 장기수선계획서,2025-08-27,7,0
124753,6159,2025 장기수선계획서(정기-3),2025-08-27,8,0
124752,6158,2025 장기수선계획서(정기-2),2025-08-27,3,0
124751,6157,2025 장기수선계획서(정기-1),2025-08-27,2,0
124750,6156,장기수선계획  - (주)한양건설,2025-08-27,2,0
124749,6155,2025년 1월 장기수선계획서 검토서 조정서,2025-08-27,7,0
124748,6154,장기수선계획서,2025-08-27,15,0
124746,6153,2022년 장기수선계획서,2025-08-27,3,0
124641,6152,호반건설 수립 장기수선계획,2025-08-25,10,0
124640,6151,장기수선계획서 등록,2025-08-25,11,0
124639,6150,장기수선계획 수시조정,2025-08-25,8,0
124637,6149,금호어울림더파크2차 장기수선계획서,2025-08-25,7,0
124634,6148,(사업주체) 장기수선계획서,2025-08-25,13,0
124630,6147,장기수선계획,2025-08-25,7,0
124629,6146,장기수선계획서(2025년 수시조정),2025-08-25,9,0
124625,6145,2025년 6월 장기수선계획,2025-08-25,17,0
